"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0099003","vesicle-mediated transport in synapse",205,-0.367695406120775,-1.68432459639773,3.73832588583337e-05,0.00160614501452055,0.00134748378170565,3883,"tags=31%, list=20%, signal=25%","3208/6860/112755/26258/163/5534/9024/11069/55697/6812/9892/140730/80331/22895/51429/673/22829/28964/8499/382/8927/5532/5868/27445/114781/146395/9783/6854/57617/1759/5663/8650/23025/6844/1488/8851/6855/57555/85439/5217/10239/1785/9342/22848/57502/5071/1487/488/8943/523/23513/23237/5028/54413/56850/1499/10814/2901/3092/6623/161/1000/274/415117"
"GO:0010001","glial cell differentiation",217,-0.364564868284846,-1.67379529889727,3.72952174676863e-05,0.00160614501452055,0.00134748378170565,4250,"tags=37%, list=21%, signal=29%","9639/5604/28999/8890/22933/8613/145864/1840/7846/2824/23512/5534/1600/2043/30812/3908/4851/1463/2629/4665/2068/146433/4152/54587/8506/10810/9241/25/1181/4099/9463/6662/6774/4615/2596/3280/4192/2817/79006/5594/55107/5663/6497/4137/9215/2737/728/9331/4669/5970/64398/3572/56288/91012/4118/5453/79885/26011/3913/9682/6608/1267/5803/9839/9580/6664/3949/5454/6886/208/1499/1021/1445/9968/1462/4035/7431/1000/274/6656"
"GO:0051962","positive regulation of nervous system development",248,-0.349295582183999,-1.62952723661484,3.72465164246023e-05,0.00160614501452055,0.00134748378170565,3703,"tags=33%, list=19%, signal=27%","118813/23767/2043/27067/30812/4851/1463/259266/8829/8482/146433/23499/6092/7162/57165/3091/1982/23011/2664/1181/673/4099/5361/22938/51738/5605/9148/55558/85358/4076/1638/3280/4192/22954/79006/6604/10013/8650/23768/4137/5364/2737/6722/6498/9820/23129/575/6387/5970/57555/63925/22865/3572/347902/2049/56965/1946/26011/6608/1002/23028/5803/23654/26050/1627/57154/6664/3897/8322/54413/1954/1499/4131/2119/1462/57633/51593/9353/57611/23394/274"
"GO:0002521","leukocyte differentiation",478,-0.296530522127791,-1.49152442597098,3.63774088792815e-05,0.00160614501452055,0.00134748378170565,3438,"tags=26%, list=17%, signal=22%","96459/2629/292/6988/7030/54567/3662/146433/4783/57089/538/27102/7248/6482/55626/4092/3714/25/6599/673/57379/64421/407975/10892/196528/3658/3707/25831/5295/5532/2146/1316/6097/6774/56834/4615/57178/79798/9655/9644/4192/6778/3635/6604/29117/55636/1209/139818/56262/5196/1969/596/5578/5663/2177/140685/23240/10272/359948/9215/79840/2737/6670/51341/6722/9678/84807/11143/3106/6929/10370/57580/8289/4669/3665/5591/9759/6522/4297/3955/6777/975/860/29102/9092/133522/56975/10014/55193/558/50487/7301/8943/10401/6597/9580/6602/22985/4221/23598/2033/57492/7528/6605/142/2242/6886/7157/10320/6666/8544/1386/7155/3566/29781/1499/1021/8503/9935/5530/3956/6422/6935/3988/8324"
"GO:0001568","blood vessel development",629,-0.283537855833537,-1.45927931151577,3.81411620370648e-05,0.00162708574221947,0.00136505211501074,3927,"tags=31%, list=20%, signal=25%","6915/6423/7857/5170/1285/6789/55897/6772/641700/6444/163/5534/168667/64783/1116/5787/2246/113026/4851/4091/204851/94/7127/2022/25817/284/8829/283/9444/8877/54567/57125/7049/79812/10672/6092/79602/4211/93/2701/2263/538/29775/3091/26057/4092/7410/9241/6050/25/27161/8131/8828/5371/2549/6667/2254/196528/7342/3728/10451/25831/27035/655/55662/22976/51738/7046/29924/11174/6774/6786/5315/57178/81031/3280/4192/4638/57007/7428/2316/84700/56848/51129/694/55636/51684/5594/5196/1969/25960/5578/5663/406919/8751/7837/26051/1893/6558/90139/79805/9215/4193/2737/6722/2041/90268/5629/5175/2324/4804/728/9820/11117/10370/23213/51548/23129/10163/284361/575/7474/54828/4669/8879/64855/3678/29072/10365/140862/187/55810/1003/1870/10413/5747/2049/7423/65125/9475/10014/26523/6608/1289/4854/5335/2303/3315/7075/2969/1282/5740/2050/10253/4016/3340/2004/1399/85301/3949/92140/8322/6886/7541/1386/4313/91010/5154/1954/1499/64220/6934/10266/1284/8503/7070/6910/182/4035/8091/28982/9353/3248/3791/57381/1000/6422/153090/3988/4881/60681/2637"
"GO:0009649","entrainment of circadian clock",28,-0.659948003854571,-2.11921369709919,4.15177037246951e-05,0.00175865484439466,0.00147543270315929,3970,"tags=54%, list=20%, signal=43%","8403/220202/1407/5371/83759/2767/5500/23373/23239/2063/64839/5187/7157/8864/1408"
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",130,-0.419515390985319,-1.80651934167277,4.30784462665871e-05,0.00181200597408057,0.00152019191315435,4158,"tags=41%, list=21%, signal=32%","2200/3303/7148/64426/10273/55756/5170/399473/4091/2022/7049/5931/84312/2201/4092/23625/54778/94031/22938/8473/81031/25942/79595/54756/8819/56937/6497/199699/51341/6498/27122/11117/10370/2734/64398/8425/1387/9110/8312/10755/9839/10253/57154/4221/6664/2033/25805/7157/1028/117166/23089/4088/6935"
"GO:0042773","ATP synthesis coupled electron transport",94,0.487898080357715,1.93404560042027,4.5581037124868e-05,0.00185249958314919,0.00155416423880951,2721,"tags=32%, list=14%, signal=28%","29103/1349/4706/54205/9167/4537/7388/983/4697/4539/4513/891/4536/4710/4712/1327/4698/1350/790955/1329/11315/6390/4725/1345/1347/4709/7381/1340/7386/4731"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",94,0.487898080357715,1.93404560042027,4.5581037124868e-05,0.00185249958314919,0.00155416423880951,2721,"tags=32%, list=14%, signal=28%","29103/1349/4706/54205/9167/4537/7388/983/4697/4539/4513/891/4536/4710/4712/1327/4698/1350/790955/1329/11315/6390/4725/1345/1347/4709/7381/1340/7386/4731"
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",132,-0.415278101807904,-1.79040333508296,4.49480883596265e-05,0.00185249958314919,0.00155416423880951,4158,"tags=40%, list=21%, signal=32%","2200/3303/7148/64426/10273/55756/5170/399473/4091/2022/7049/5931/84312/2201/4092/23625/54778/94031/22938/8473/81031/25942/79595/54756/8819/56937/6497/199699/51341/6498/27122/11117/10370/2734/64398/8425/1387/9110/8312/10755/9839/10253/57154/4221/6664/2033/25805/7157/1028/117166/23089/4088/6935"
"GO:0090596","sensory organ morphogenesis",241,-0.351340106671884,-1.64131172562916,4.54966921651817e-05,0.00185249958314919,0.00155416423880951,3571,"tags=33%, list=18%, signal=28%","27067/22882/30812/4851/204851/84678/357/4211/8842/2263/3091/2201/57728/55584/9241/286262/2254/655/80184/6662/10152/6774/23424/25987/23287/7428/2202/1735/55636/85407/5594/1969/596/25861/6497/9215/6015/2737/6670/5629/10370/55764/579/793/7474/4669/4237/25836/84879/613/65979/11078/25945/9368/1289/5818/113246/10253/23513/668/1290/6664/7528/2195/1499/2295/54549/10220/64220/10194/9935/7070/182/3167/9927/3791/6935/6656/2637/340784"
"GO:0048729","tissue morphogenesis",547,-0.290270117310281,-1.48002602310694,4.48074340619249e-05,0.00185249958314919,0.00155416423880951,4360,"tags=35%, list=22%, signal=28%","81839/8915/220/9788/3212/10640/6091/7849/128272/1856/1948/54903/9585/3911/4194/55273/6654/6046/23616/200894/6423/55366/5879/55083/6789/10522/64478/55897/6772/51676/5534/23767/5087/64783/2043/79810/2246/30812/6714/4851/9024/94/2022/84678/8829/26146/163183/54567/7049/79812/9953/10672/84962/6092/94134/2263/538/1832/7248/3091/4092/3714/9241/6788/25/57216/8828/5371/5361/25831/389/655/1951/7046/4522/80184/6662/4524/6239/79798/23059/2045/3280/57591/4192/8321/4638/22943/10116/80000/9955/2316/1952/27443/7249/10765/55636/51684/85407/1969/9653/596/5420/23332/5663/55727/10155/9420/6497/642658/4193/5100/324/2737/6722/2821/153572/5629/2909/653/4618/5727/4804/10370/2131/23213/51548/23129/55764/54910/7273/7474/4669/6491/3678/57664/29072/84283/187/8914/64398/55625/27031/4300/10413/23002/65979/8312/1857/6591/79192/6608/9368/1289/81029/2303/7075/1282/23654/10468/10253/57154/5216/3371/23513/6664/2195/6886/79971/4313/5154/1954/1499/2295/5573/4478/4088/9968/6910/182/3488/8091/5566/9353/3791/6299/6422/9500/2637/8324"
"GO:0014002","astrocyte development",32,-0.634172427452414,-2.12108870650027,4.71084168398819e-05,0.00188904751527926,0.00158482631810803,1790,"tags=38%, list=9%, signal=34%","5663/4137/728/4669/3913/6608/9839/3949/5454/1021/4035/7431"
"GO:0048024","regulation of mRNA splicing, via spliceosome",96,-0.453437693976792,-1.86045915913963,4.69980163143516e-05,0.00188904751527926,0.00158482631810803,3335,"tags=43%, list=17%, signal=36%","64783/79084/11189/9444/10250/6625/54715/4686/22938/7072/9967/58517/6651/11338/3190/10521/83989/3191/51341/10656/8241/10658/1859/4928/5978/4858/1153/3192/10181/55147/79171/5725/29890/5935/4857/9939/7536/6431/9513/27339/3167"
"GO:0043153","entrainment of circadian clock by photoperiod",23,-0.685640811977525,-2.07197864618031,4.98707975787774e-05,0.00198657514858507,0.00166664763745318,3752,"tags=52%, list=19%, signal=42%","220202/1407/5371/83759/5500/23373/2063/64839/5187/7157/8864/1408"
"GO:0098727","maintenance of cell number",176,-0.388580741519771,-1.75387391062159,5.23307084628095e-05,0.00207085007502499,0.00173735052888302,3628,"tags=35%, list=18%, signal=29%","63978/22882/4851/259266/84678/23318/9275/5931/84312/55183/57190/9241/6599/673/10001/23137/23168/655/8473/9282/2146/6662/6774/3280/25942/23081/79595/8819/56478/29998/2177/6497/5629/129563/51548/8289/25836/5978/5108/10413/605/607/140467/9440/6608/8861/6597/6602/6605/6886/10642/1499/1994/9079/9968/182/8091/51593/1000/6422/8324"
"GO:0001503","ossification",368,-0.315589455640821,-1.54635296577601,5.59844946587907e-05,0.00220095905472305,0.00184650613962327,3684,"tags=30%, list=19%, signal=25%","5087/6256/25937/57003/10766/30812/1009/4851/4091/7067/4665/8482/10527/23317/2068/11173/93/81621/2263/91461/3091/2201/55589/4092/3295/9241/3636/6257/4077/28964/5745/2254/102724560/655/4054/6662/10984/4192/8321/2550/22943/8646/54857/9923/1660/51684/5594/1969/596/1893/6497/10272/642658/5364/2737/6670/6238/653/51741/196527/5727/2131/144347/222663/7474/29072/25836/3572/4330/2932/860/5978/10413/5747/3192/5600/133522/56975/6591/10189/3486/3399/1291/7166/6608/103/10682/2303/4221/3371/1290/6664/63979/25805/9902/25840/1213/4038/4313/23020/1499/1021/5167/4088/1462/5530/182/3488/5566/6422"
"GO:1903706","regulation of hemopoiesis",331,-0.323678048857291,-1.57646099046767,5.90609045643257e-05,0.00230682688931441,0.00193532451456854,4256,"tags=31%, list=22%, signal=25%","10826/54997/5590/2200/84433/5925/6598/3303/4352/57095/6654/100/9770/28959/1840/6772/64115/64410/7862/64783/10766/8294/6988/7030/3662/146433/4211/8848/4212/3091/55626/4092/80349/25/6599/673/407975/10892/196528/3707/23186/5295/6774/56834/57178/9655/4192/3635/6604/29117/1209/5196/5578/7066/2177/140685/23240/10272/8363/2737/84807/3106/8289/3665/5591/8367/6522/6777/29102/9092/133522/60682/6591/55193/8359/558/50487/8364/8943/8861/23774/10401/6597/9580/6602/22985/57492/6605/2242/6886/23522/6666/51621/3566/1499/1021/9935/5530/182/7994/6422/6935"
"GO:0032784","regulation of DNA-templated transcription elongation",99,-0.448214091065881,-1.85241515997596,6.11279609237061e-05,0.00237215925778124,0.00199013544766212,2952,"tags=52%, list=15%, signal=44%","51003/1025/8812/9984/55174/26173/904/55090/9477/55756/55656/2074/9441/23211/9439/10001/112950/4686/2962/8178/25896/10915/9282/2146/22916/10614/25920/7428/57117/29079/11143/8621/51548/26512/6837/22828/10025/23476/3192/6830/8312/55209/10189/9440/65123/81857/80335/8861/142/80789/1499"
"GO:0021549","cerebellum development",94,-0.453823530832586,-1.85278918984215,6.28473148786337e-05,0.00242324742945501,0.00203299613716714,3869,"tags=38%, list=20%, signal=31%","7846/136319/1600/9928/2629/538/1398/25/102724560/51150/2146/4192/23287/5663/25861/8443/5629/8851/54910/8648/8704/4669/6751/3184/57502/8455/25809/6608/8861/1399/340719/8322/7157/473/9612/2637"
"GO:0048762","mesenchymal cell differentiation",227,-0.356463862503142,-1.64943816089503,6.51509071537179e-05,0.00248027029449122,0.00208083576878697,4167,"tags=35%, list=21%, signal=28%","4139/3911/7148/6405/55273/10509/6423/6772/5534/399473/25937/2043/30812/4851/2022/8829/8482/205717/7049/2651/2263/3091/80031/4092/9241/8828/655/139285/7046/2146/6662/3280/4192/2316/54756/5515/55593/10521/25800/5594/596/23332/406919/10155/83989/8751/653/9820/10370/2131/147906/54910/64839/7474/3182/2932/5747/9475/65979/6591/6608/2303/10253/25805/9965/1499/2295/6934/4088/6910/182/2260/8091/80709/1000/54437/6422/153090/1947/2637"
"GO:0048638","regulation of developmental growth",279,-0.336263988644941,-1.60068733561708,6.47602647179212e-05,0.00248027029449122,0.00208083576878697,4169,"tags=34%, list=21%, signal=27%","23077/583/6405/10509/627/5830/6860/6789/137964/118813/9150/4851/9518/151835/8829/8482/57699/7049/23499/4133/2263/1982/23011/80031/4092/9241/6788/25/2664/407975/55777/4099/2254/51738/7046/55558/6049/6774/2045/25942/3720/8292/10013/1735/80014/55636/85407/596/8835/4137/23025/6585/6722/6198/5629/5727/10370/393/54910/9962/6387/9706/7474/8879/25836/6777/2932/1785/10413/84879/57609/5600/26281/8455/1946/5071/6608/1002/2303/79068/57154/7528/374946/3897/2258/5454/1954/4131/6910/1848/28982/57611/23394/54437/150465"
"GO:0034504","protein localization to nucleus",286,-0.334320016261412,-1.60091791557871,6.60508501417799e-05,0.00249871612328809,0.00209631099357625,3754,"tags=34%, list=19%, signal=28%","23511/5534/754/84662/3840/9972/25937/54984/6714/4851/4927/948/284/9913/10527/55746/56257/29775/10628/6788/83860/56957/3842/5371/7514/2254/11261/55696/3728/26272/29969/5295/55929/5514/83593/5532/6662/6774/8692/25942/2316/27042/7249/51684/25885/23636/56478/5663/10155/5569/9631/4193/2737/811/51341/9679/100101267/3837/5903/11143/4804/29997/51548/23633/64771/4928/163590/57506/2534/1387/2932/84823/10413/3192/868/55705/6608/4001/10430/23649/55374/402/2033/3843/142/4140/7157/3836/1386/1408/1994/6934/8021/4088/5530/9500"
"GO:0001649","osteoblast differentiation",207,-0.366366507942348,-1.68266488242412,6.65065089697353e-05,0.00250022907158099,0.00209758028947968,3605,"tags=32%, list=18%, signal=26%","25937/57003/30812/4851/4091/8482/10527/23317/93/2263/2201/3295/9241/4077/5745/2254/655/6662/10984/8321/2550/8646/54857/1660/51684/1969/6497/2737/6238/51741/5727/222663/3572/2932/860/5978/10413/5747/3192/5600/56975/6591/10189/3486/3399/1291/6608/103/4221/3371/6664/63979/25805/9902/25840/1213/23020/1499/1021/4088/1462/5530/182/3488/5566/6422"
"GO:0021795","cerebral cortex cell migration",41,-0.579769065569343,-2.04188739445218,6.95898083345953e-05,0.00259989252877385,0.00218119346947401,4310,"tags=46%, list=22%, signal=36%","6091/5830/114327/1600/285025/23380/57178/5663/2737/8851/89927/85458/79143/2258/5454/26468/1499/9353/153090"
"GO:0140053","mitochondrial gene expression",162,0.414277536427632,1.77496875632968,7.64350409652205e-05,0.00280339494759635,0.00235192289080403,5162,"tags=50%, list=26%, signal=37%","28977/51649/28998/57570/64983/64979/122704/63875/51318/54534/64928/28973/57129/64981/54948/118487/51650/54148/64216/6183/78988/87178/10240/9553/84311/65003/51264/55006/116541/124995/63931/64960/6472/4528/285367/54460/29093/54931/51654/51021/51081/51250/65080/55168/28957/29088/60488/22868/10884/29074/55173/7978/51642/3396/124454/5188/65008/84881/80222/65005/64968/79828/9617/25821/51258/54998/51067/130916/56652/219927/219402/64965/64949/55278/55005/115416/51001/84300/400916/64432/51095"
"GO:0019827","stem cell population maintenance",173,-0.385185253035093,-1.72973553790011,7.63710343850264e-05,0.00280339494759635,0.00235192289080403,3628,"tags=34%, list=18%, signal=28%","63978/22882/4851/259266/84678/23318/9275/5931/84312/55183/9241/6599/673/10001/23137/23168/655/8473/9282/6662/6774/3280/25942/23081/79595/8819/56478/29998/2177/6497/5629/129563/51548/8289/25836/5978/5108/10413/605/607/140467/9440/6608/8861/6597/6602/6605/6886/10642/1499/1994/9079/9968/182/8091/51593/1000/6422/8324"
"GO:0009895","negative regulation of catabolic process",313,-0.324412499768917,-1.56286859746798,7.63432358829345e-05,0.00280339494759635,0.00235192289080403,3432,"tags=28%, list=17%, signal=24%","10949/9711/51105/3607/7077/6625/140775/51322/5987/7248/1982/8239/6599/23450/54541/5371/28964/56658/64121/1611/3658/23185/1869/55353/8473/6774/9967/7076/4615/221937/7428/2316/11178/7249/5515/1660/51684/115572/596/56478/64223/5663/2521/11044/57602/9191/8241/29997/51548/4130/23118/575/9759/5970/9860/3182/10919/2534/55625/55872/64802/56893/1153/3184/3192/84879/65125/9641/23367/2203/10755/65992/8148/9682/1981/51594/5476/4904/2033/7917/7157/10642/7874/1994/1471/4088/5566/9638/153090"
"GO:0090288","negative regulation of cellular response to growth factor stimulus",93,-0.45097539324403,-1.83463728970177,8.52203779472958e-05,0.00310667014153324,0.00260635720497184,4158,"tags=42%, list=21%, signal=33%","28996/2200/493/6423/168667/63978/4851/4091/79812/4092/9241/25/94031/9573/8321/22943/2817/8646/25960/6497/10272/199699/6498/4804/11117/23213/7474/64855/348093/199731/5770/10253/57154/25805/81848/9353/6422/375567/153090"
"GO:0061013","regulation of mRNA catabolic process",177,-0.379105902019125,-1.7120691680662,8.61813643682691e-05,0.00312277654623577,0.00261986975765049,3698,"tags=32%, list=19%, signal=26%","55051/9567/26058/91875/115024/10949/23318/9337/8761/55571/27161/255967/3658/23185/1869/10922/4076/9967/4615/253943/1660/115572/56478/5578/406919/2521/11044/28960/8570/129563/8241/10658/57690/3182/1153/3184/3192/9475/9641/23367/8148/51594/79068/9698/4343/54915/340719/4904/23016/9939/10642/1994/57472/54890/9513/7431"
"GO:0045664","regulation of neuron differentiation",166,-0.379120519844661,-1.69312472270284,8.96526434670134e-05,0.00322910569134183,0.00270907515147092,4040,"tags=40%, list=20%, signal=32%","5121/627/6423/1840/10362/1600/5087/4610/6285/22882/30812/4851/259266/25871/463/4211/60436/7532/4099/7533/655/152/100507043/9181/6662/55906/8904/3280/25942/22943/22954/596/56478/8835/2737/811/5629/8851/6929/8648/6387/2932/85458/5978/23531/26281/5725/9682/85446/1981/4854/51704/1454/6664/6938/6925/55755/10220/1453/4131/2119/182/2260/6422/274/375567/6935"
"GO:0006281","DNA repair",573,-0.280660045883101,-1.43177337453602,9.16751966084488e-05,0.00328229944999893,0.00275370233421619,5158,"tags=35%, list=26%, signal=27%","23198/51347/2140/8208/675/83695/7508/8930/84893/84153/10039/55274/4172/1025/10459/10629/254394/144715/11284/988/9577/2648/1017/197342/545/5424/2072/6314/79677/4171/57103/56160/7374/8505/672/2237/157570/4350/54929/6419/10474/56970/6598/55284/10273/56897/125476/55719/8467/25900/2074/9149/51455/55317/4437/84954/57223/84250/23201/51149/5438/84101/5427/84501/79173/2305/91875/83933/2178/78995/9913/79759/8193/64710/84787/151987/9275/2068/150275/9656/57551/11073/55183/64210/3978/7405/4175/22897/6874/25/6599/63967/84164/23450/64421/5371/1663/1642/83990/54778/23137/196528/23049/387893/22976/55929/2073/79035/55031/158880/80233/6240/54617/84515/57523/5889/84464/6604/24144/5887/23064/29117/5426/55611/1660/8555/23126/5429/257218/7156/84309/2521/11044/10155/2177/112869/5884/22992/79840/51341/259282/27434/5395/7454/23047/11143/29086/7398/29997/1032/57654/51548/7415/26168/7517/8289/84444/4798/5591/23503/80314/29072/8914/25836/9320/56893/1108/7468/10036/605/9555/84717/4796/55193/6421/10075/65123/23028/79068/1454/6597/6602/4221/9768/63979/57492/7528/6749/7158/6605/142/29128/7157/3835/546/7155/197370/7874/55339/3014/27339/8091"
